t,angI,Inhibition,Renin,AGT,angII,angII_norm,diacid,ang17,at1r,at2r,ACE2,IR
4.0360000000000005,356361358.6178457,96.83230461266068,7894.946823401694,894039115172501.6,0.7272538626912091,3.4627840651129853,69.61492079478089,116.15529915585869,15.686678969473546,6.024069149235377,0.3338610940095627,21.41843506678409
4.038,356362197.885229,96.86436373393418,7965.102616337323,894039127865190.5,0.7198109732827987,3.4273451074614334,70.35741981437597,116.15072538705422,15.37187009795638,5.9031748277217755,0.3317955692386394,21.420926536621902
4.04,356362963.4669809,96.89299635952112,8029.309124260814,894039140476042.9,0.7132100872102727,3.3959153079372544,71.03358202284231,116.14628128242674,15.085174687600128,5.793076764257227,0.3297293781970726,21.423433725443445
4.042,356363668.7209096,96.91858132017042,8087.974051841206,894039153005597.9,0.7072918073067224,3.367735704645695,71.64845997300405,116.14197743980323,14.824460873855886,5.692956270610481,0.3276683079635976,21.425952467839465
4.044,356364318.4127941,96.94144642350959,8141.50289080636,894039165454375.5,0.7020004590187165,3.34254120589547,72.20672261777149,116.13781313451248,14.587722629443444,5.602042983143927,0.32561481177155727,21.428480306570826
4.046,356364917.036999,96.96187673591626,8190.300657875163,894039177822894.5,0.6972836750015995,3.3200824671097986,72.7126844317876,116.1337872680542,14.372960347301648,5.519569003741332,0.3235712319773911,21.431014842137337
4.048,356365471.5656007,96.98012129428527,8234.761879945781,894039190111679.9,0.6930576211925353,3.299960316456402,73.17033232225934,116.12990239258012,14.178189185294666,5.444772104381433,0.3215409406692207,21.43355317208214
4.05,356365983.5824267,96.99639858496283,8275.188303441248,894039202321234.6,0.6893027836223162,3.2820818391154525,73.58335049680947,116.12615295961807,14.002003444252928,5.377112462134369,0.319524669550159,21.43609395357608
4.0520000000000005,356366459.39345235,97.01090104678526,8311.985407056427,894039214452082.5,0.6859440767969252,3.2660895191416386,73.95514344344546,116.12254055125673,13.842371312120806,5.315809811377875,0.3175255420906721,21.438634386603706
4.054,356366898.9135117,97.02379879572676,8345.276996101804,894039226504702.8,0.6829834953146695,3.2519928537182525,74.28885716596716,116.11905711343341,13.69882031417748,5.260682710241037,0.31554284589636156,21.441174312562648
4.056,356367307.8322169,97.03524272425507,8375.478399375897,894039238479618.9,0.6803528980508674,3.2394673921784323,74.58739880725456,116.11570329509024,13.569282495668222,5.2109370134193735,0.31357949137860636,21.443711010846155
4.058,356367690.28600925,97.04536709501036,8402.926538227222,894039250377343.2,0.678003007414718,3.228278501658821,74.85345478282177,116.11247740443031,13.452119018277052,5.165943366837268,0.31163741456773475,21.446242449917964
4.06,356368046.8611913,97.05429172295499,8427.787265508843,894039262198362.0,0.6759262988123897,3.218390354170111,75.08950753773372,116.10937484147975,13.346591600843954,5.125418252436361,0.3097169882107693,21.448767817225235
4.062,356368377.1538903,97.06212382061409,8450.1788331632,894039273943153.9,0.6741268742884478,3.2098224813989407,75.29785103139383,116.1063902287268,13.252212033892178,5.089174185813022,0.30781815816727576,21.451286635307095
4.064,356368685.9612708,97.06895956593887,8470.46952372163,894039285612236.4,0.6725477653069265,3.2023036304188257,75.48060504677971,116.10352227278887,13.167178570673963,5.05651925206157,0.3059431125842304,21.453796666584164
4.066,356368975.728981,97.07488544058145,8488.910299973797,894039297206107.6,0.6711596998734036,3.1956944240452074,75.63972841337008,116.10076783691238,13.090304465319472,5.026997711684957,0.3040930030685658,21.45629649298855
4.0680000000000005,356369244.430118,97.0799793771699,8505.383938226174,894039308725204.6,0.6699889698476645,3.19012004969582,75.77703122623181,116.09812038561921,13.022289257911787,5.000878205221165,0.30226623792307783,21.458787059944008
4.07,356369495.7447222,97.08431174691626,8520.243018088438,894039320170043.8,0.6689909680113445,3.1853681122595936,75.89418613747542,116.09557772017925,12.961425601231149,4.977505069495872,0.3004647258869006,21.46126629707594
4.072,356369731.43963826,97.08794621313298,8533.682622306873,894039331541114.1,0.6681448553536458,3.1813393877953087,75.99273879050152,116.09313618801089,12.906813032977839,4.95653250491919,0.2986892022128602,21.463733145026023
4.074,356369951.3391136,97.09094047163991,8545.69585876724,894039342838864.0,0.6674529692962102,3.1780450058229737,76.07411746211469,116.09079166786931,12.858543893671742,4.9379959725138685,0.2969390914069079,21.46618778674022
4.076,356370157.1276089,97.0933468953567,8556.469244616383,894039354063780.8,0.6668954537230243,3.1753904224073057,76.13964197264069,116.08854048729742,12.81575982502181,4.921565841661166,0.2952150731340954,21.468629215545374
4.078,356370349.71608394,97.09521309740258,8566.108874884181,894039365216335.5,0.6664616808832051,3.1733250340269032,76.19053191961778,116.08637878722614,12.777997781818375,4.907064291653242,0.29351730514779745,21.471056919427614
4.08,356370530.37054884,97.09658242461501,8574.759635742175,894039376297006.0,0.6661367727830675,3.1717779998349926,76.22791428641415,116.08430296283119,12.74459983702191,4.8942386623836205,0.2918462157271797,21.47347014197722
4.082,356370698.4871327,97.09749439143543,8582.389026463263,894039387306221.9,0.6659280308868387,3.170784085400069,76.25283047322476,116.08231048838137,12.71574183852113,4.883156483749699,0.2902012524755657,21.475869165210035
4.0840000000000005,356370855.6269659,97.09798506250402,8589.166735247996,894039398244470.6,0.6658171009405545,3.170255897830305,76.266242794299,116.08039730165137,12.69065712973499,4.873523340836948,0.2885829457295006,21.478253098349608
4.086,356371002.272135,97.09808739098607,8595.159460352164,894039409112210.9,0.6657984324420647,3.1701670086783778,76.2690404819204,116.07855990685319,12.669064677818575,4.865231310145647,0.2869912495783636,21.480621655645812
4.088,356371138.6928815,97.09783151856267,8600.412490471892,894039419909897.4,0.6658689976594242,3.1705030015451876,76.2620452345849,116.07679481248081,12.650787306576444,4.8582123516745614,0.28542598534283636,21.48297468112857
4.09,356371266.88524824,97.09724504211744,8605.041109300899,894039430637983.6,0.6660065759502699,3.1711580739176917,76.24601634398006,116.07509955073756,12.635268590078644,4.8522527842317,0.28388742765536207,21.485311668800733
